,id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,mention,waktu
494,459,1348948981624147974,https://twitter.com/namekenotbleng/statuses/1348948981624147974,https://twitter.com/namekenotbleng/statuses/1348948981624147974,namekenotbleng,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/T0a6v40FFA @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/T0a6v40FFA @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,2021-01-12 06:04:34,"<a href=""http://twitter.com/download/android"" rel=",3,4,in,,original,,0,0,,0,0,886878090768424960,https://pbs.twimg.com/profile_images/1348810430014132224/RdhTQavk_normal.jpg,18335,1498,15714,2017-07-17 05:19:49,A K U N   D A K W A H,Indonesia,,info,0
495,402,1348956599470051328,https://twitter.com/KoncoLaNyalla/statuses/1348956599470051328,https://twitter.com/KoncoLaNyalla/statuses/1348956599470051328,KoncoLaNyalla,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/rHhDQVhA6E @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/rHhDQVhA6E @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,2021-01-12 06:34:50,"<a href=""http://twitter.com/download/android"" rel=",7,7,in,,original,,0,0,,0,0,872803619828932609,https://pbs.twimg.com/profile_images/1334188089602834432/FlzTsqBD_normal.jpg,8007,796,2179,2017-06-08 09:12:53,"akun fans berat @LaNyallaMM1 ||













           

                                            





#LaNyalla
#LaNyallaAcademia   ||",di sini senang di sana senang,,info,0
496,3155,1350020009683087360,https://twitter.com/namekenotbleng/statuses/1350020009683087360,https://twitter.com/namekenotbleng/statuses/1350020009683087360,namekenotbleng,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/T0a6v40FFA @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,Ketua DPD RI LaNyalla: Pasar Jadi Sentral Pemulihan Ekonomi Masyarakat  https://t.co/T0a6v40FFA @DPDRI @LaNyallaMM1 @KemenPU @Kemendag @info_senator @FParlemen  @SahabatLaNyalla @KoncoLaNyalla @ForumSumbar,2021-01-15 05:00:27,Twitter for Android,0,0,in,,original,,0,0,,0,0,886878090768424960,https://pbs.twimg.com/profile_images/1348810430014132224/RdhTQavk_normal.jpg,18909,1497,15659,2017-07-17 05:19:49,A K U N   D A K W A H,Indonesia,,info,0
497,4700,1351079881459847169,https://twitter.com/BoYoung_min/statuses/1351079881459847169,https://twitter.com/BoYoung_min/statuses/1351079881459847169,BoYoung_min,"Jokowi menilai, vaksinasi Covid-19 ini penting dilakukan untuk memutus rantai penularan virus corona. “Vaksin Covid-19 akan memberikan perlindungan kesehatan dan keselamatan, keamanan bagi masyarakat dan membantu percepatan proses pemulihan ekonomi,  #VaksinYuk @inseluccy1st","Jokowi menilai, vaksinasi Covid-19 ini penting dilakukan untuk memutus rantai penularan virus corona. “Vaksin Covid-19 akan memberikan perlindungan kesehatan dan keselamatan, keamanan bagi masyarakat dan membantu percepatan proses pemulihan ekonomi,  #VaksinYuk @inseluccy1st",2021-01-18 03:12:00,Twitter Web App,1,1,in,,original,,0,0,,0,0,1615396087,https://pbs.twimg.com/profile_images/1341213787370606592/c6uYhX7i_normal.png,4567,1455,369,2013-07-23 10:18:28,"selangkah lebih maju
NKRI Harga Mati 🇮🇩",,,inseluccy1st,0
498,5199,1351483208433610753,https://twitter.com/DJPb_Aceh/statuses/1351483208433610753,https://twitter.com/DJPb_Aceh/statuses/1351483208433610753,DJPb_Aceh,"RT KemenkeuRI: Pemerintah siapkan anggaran TKDD Rp795,5T pada 2021.

TKDD 2021 ini diarahkan untuk mendukung pemulihan ekonomi, membantu masyarakat dan dunia usaha, serta mendukung perbaikan iklim investasi.

Selengkapnya👉https://t.co/KObfehFb99 https://t.co/HiT7GMMGBK (@ir…","RT KemenkeuRI: Pemerintah siapkan anggaran TKDD Rp795,5T pada 2021.

TKDD 2021 ini diarahkan untuk mendukung pemulihan ekonomi, membantu masyarakat dan dunia usaha, serta mendukung perbaikan iklim investasi.

Selengkapnya👉https://t.co/KObfehFb99 https://t.co/HiT7GMMGBK (@ir…",2021-01-19 05:54:40,IFTTT,0,0,in,,original,,0,0,,0,0,841528595990294528,https://pbs.twimg.com/profile_images/841530698196381697/RTWmE9oX_normal.jpg,11062,10,68,2017-03-14 01:57:06,"“Menjadi pengelola perbendaharaan negara yang unggul di tingkat dunia”

“To be a world-class state treasury manager”","Banda Aceh, Indonesia",,ir,0
499,2567,1349578679144222720,https://twitter.com/SulaimanDarto/statuses/1349578679144222720,https://twitter.com/SulaimanDarto/statuses/1349578679144222720,SulaimanDarto,"Keren nih, Pak Menko Airlangga melakukan pertemuan dgn Gojek dan Tokopedia. Semoga mendapatkan masukan yg bermanfaat bagi pemulihan ekonomi Nasional
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan  
@irfanbachdim10 @ndari_wae @korantempo https://t.co/xhYT6QaPk4","Keren nih, Pak Menko Airlangga melakukan pertemuan dgn Gojek dan Tokopedia. Semoga mendapatkan masukan yg bermanfaat bagi pemulihan ekonomi Nasional
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan  
@irfanbachdim10 @ndari_wae @korantempo https://t.co/xhYT6QaPk4",2021-01-13 23:46:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow",0,0,in,,original,,0,0,,0,0,1337619131579789314,https://pbs.twimg.com/profile_images/1344192749684191233/DVkeZyYn_normal.jpg,62,186,85,2020-12-11 23:44:01,Belajar Membaca Alam,,,irfanbachdim10,0
500,4634,1351046404450430976,https://twitter.com/LingsiRWeng1/statuses/1351046404450430976,https://twitter.com/LingsiRWeng1/statuses/1351046404450430976,LingsiRWeng1,"Airlangga memang brilian, kinerja beliau sangat terukur. Kerja kerasnya tak sia-sia dlm pemulihan ekonomi hingga urusan penyelesaian Pandemi terutama vaksinasi.
#Capres
#Kretagama 
#Airlangga 
#JalanTengah 
#SolusiKebangsaa
@evan_dd @irfanbachdim10 @sinisukaanthony @fajarAlviaan https://t.co/BgIKvm4OYb","Airlangga memang brilian, kinerja beliau sangat terukur. Kerja kerasnya tak sia-sia dlm pemulihan ekonomi hingga urusan penyelesaian Pandemi terutama vaksinasi.
#Capres
#Kretagama 
#Airlangga 
#JalanTengah 
#SolusiKebangsaa
@evan_dd @irfanbachdim10 @sinisukaanthony @fajarAlviaan https://t.co/BgIKvm4OYb",2021-01-18 00:58:58,TweetDeck,0,0,in,,original,,0,0,,0,0,1337625628804182016,https://pbs.twimg.com/profile_images/1338155465843200000/Xc6hSnYO_normal.jpg,69,198,86,2020-12-12 00:09:47,wanita untuk disayang lho,,,irfanbachdim10,0
501,912,1348599097511567360,https://twitter.com/DJPb_Aceh/statuses/1348599097511567360,https://twitter.com/DJPb_Aceh/statuses/1348599097511567360,DJPb_Aceh,"RT KemenkeuRI: Momentum perbaikan ekonomi dari 2020 akan terus dilanjutkan. 

APBN 2021 diarahkan untuk mendukung penanganan Covid-19 dan pemulihan ekonomi, termasuk program vaksinasi. https://t.co/FrgZhxvRe5 (@irwansst)","RT KemenkeuRI: Momentum perbaikan ekonomi dari 2020 akan terus dilanjutkan. 

APBN 2021 diarahkan untuk mendukung penanganan Covid-19 dan pemulihan ekonomi, termasuk program vaksinasi. https://t.co/FrgZhxvRe5 (@irwansst)",2021-01-11 06:54:15,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</",0,0,in,,original,,0,0,,0,0,841528595990294528,https://pbs.twimg.com/profile_images/841530698196381697/RTWmE9oX_normal.jpg,10970,10,68,2017-03-14 01:57:06,"“Menjadi pengelola perbendaharaan negara yang unggul di tingkat dunia”

“To be a world-class state treasury manager”","Banda Aceh, Indonesia",,irwansst,0
502,593,1348887843104546816,https://twitter.com/AnestiMaya/statuses/1348887843104546816,https://twitter.com/AnestiMaya/statuses/1348887843104546816,AnestiMaya,"Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional Airlangga Hartarto mengumumkan poin-poin kebijakan pembatasan baru yang berlaku mulai 11 Januari 2020. #PPKM
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan @Info_Solo 
@tentangSolo
@jalinmerapi
@suwikipedia https://t.co/xlB6eE9zbA","Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional Airlangga Hartarto mengumumkan poin-poin kebijakan pembatasan baru yang berlaku mulai 11 Januari 2020. #PPKM
#Kretagama
#Airlangga 
#JalanTengah 
#SolusiKebangsaan @Info_Solo 
@tentangSolo
@jalinmerapi
@suwikipedia https://t.co/xlB6eE9zbA",2021-01-12 02:01:37,"<a href=""https://app.socialpilot.co/"" rel=""nofollo",1,1,in,,original,,0,0,,0,0,1336909789016727553,https://pbs.twimg.com/profile_images/1336931839374622722/28V77Bkv_normal.jpg,96,84,69,2020-12-10 00:46:13,my,,,jalinmerapi,0
503,2971,1349897739652395009,https://twitter.com/Aryprasetyo85/statuses/1349897739652395009,https://twitter.com/Aryprasetyo85/statuses/1349897739652395009,Aryprasetyo85,"Ketua PKB Faisol Yakin Komjen Listyo Mampu Kawal Vaksinasi-Pemulihan Ekonomi

Ketua DPP PKB Faisol Riza meyakini Komjen Listyo Sigit memiliki kualitas untuk mengawal vaksinasi dan pemulihan ekonomi di tengah pandemi.
@DSutiyanti @b3doel_ @joentakriver
https://t.co/6K3ykHu4Jk","Ketua PKB Faisol Yakin Komjen Listyo Mampu Kawal Vaksinasi-Pemulihan Ekonomi

Ketua DPP PKB Faisol Riza meyakini Komjen Listyo Sigit memiliki kualitas untuk mengawal vaksinasi dan pemulihan ekonomi di tengah pandemi.
@DSutiyanti @b3doel_ @joentakriver
https://t.co/6K3ykHu4Jk",2021-01-14 20:54:35,"<a href=""http://twitter.com/download/android"" rel=",8,3,in,,original,,0,0,,0,0,435004096,https://pbs.twimg.com/profile_images/1275956665515298817/RTtILPjh_normal.jpg,151819,7425,54628,2011-12-12 10:29:46,,"Jakarta Pusat, DKI Jakarta",,joentakriver,0
504,3036,1349947041519026177,https://twitter.com/suka_puring/statuses/1349947041519026177,https://twitter.com/suka_puring/statuses/1349947041519026177,suka_puring,"Ketua PKB Faisol Yakin Komjen Listyo Mampu Kawal Vaksinasi-Pemulihan Ekonomi

Ketua DPP PKB Faisol Riza meyakini Komjen Listyo Sigit memiliki kualitas untuk mengawal vaksinasi dan pemulihan ekonomi di tengah pandemi.
@DSutiyanti @b3doel_ @joentakriver
https://t.co/ICZKw4k7hF","Ketua PKB Faisol Yakin Komjen Listyo Mampu Kawal Vaksinasi-Pemulihan Ekonomi

Ketua DPP PKB Faisol Riza meyakini Komjen Listyo Sigit memiliki kualitas untuk mengawal vaksinasi dan pemulihan ekonomi di tengah pandemi.
@DSutiyanti @b3doel_ @joentakriver
https://t.co/ICZKw4k7hF",2021-01-15 00:10:30,Twitter for Android,2,2,in,,original,,0,0,,0,0,1290310951879626753,https://pbs.twimg.com/profile_images/1310262451422679040/fVDRIFXL_normal.jpg,5497,3158,2478,2020-08-03 11:38:12,❤️Bumi Pertiwi 🇮🇩NKRI,"DKI Jakarta, Indonesia",,joentakriver,0
505,2107,1349251904681824256,https://twitter.com/sing_ayudewe/statuses/1349251904681824256,https://twitter.com/sing_ayudewe/statuses/1349251904681824256,sing_ayudewe,"Vaksinasi Covid-19 itu penting kita lakukan untuk memutus rantai penularan virus Corona. Memberi perlindungan kesehatan, keselamatan dan keamanan bagi kita semua serta membantu proses pemulihan ekonomi ~ presiden @jokowi #indonesiamaju #JokowiDiVaksin #VaksinasiDimulai https://t.co/cEKOqfCgjN","Vaksinasi Covid-19 itu penting kita lakukan untuk memutus rantai penularan virus Corona. Memberi perlindungan kesehatan, keselamatan dan keamanan bagi kita semua serta membantu proses pemulihan ekonomi ~ presiden @jokowi #indonesiamaju #JokowiDiVaksin #VaksinasiDimulai https://t.co/cEKOqfCgjN",2021-01-13 02:08:16,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1320986381728894977,https://pbs.twimg.com/profile_images/1336113177881268224/bDAjGLIj_normal.jpg,344,46,107,2020-10-27 03:12:02,drakoreveryday,,,jokowi,0
506,2315,1349348634060460036,https://twitter.com/Syahrudin_Alam/statuses/1349348634060460036,https://twitter.com/Syahrudin_Alam/statuses/1349348634060460036,Syahrudin_Alam,"Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6yV0UV","Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6yV0UV",2021-01-13 08:32:38,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1236973050039398400,https://pbs.twimg.com/profile_images/1319891564735295488/VtQNcZ6K_normal.jpg,1823,1376,1100,2020-03-09 07:12:59,Go Ahead🔜,,,jokowi,0
507,2338,1349375581629140993,https://twitter.com/Nandice4/statuses/1349375581629140993,https://twitter.com/Nandice4/statuses/1349375581629140993,Nandice4,"RT @Syahrudin_Alam: Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6y…","Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6yV0UV",2021-01-13 10:19:43,"<a href=""http://twitter.com/download/android"" rel=",0,1,in,,retweet,,0,0,Syahrudin_Alam,1236973050039398400,1349348634060460036,1321656759954538496,https://pbs.twimg.com/profile_images/1321657178726395904/3NJhapfK_normal.jpg,6085,27,11,2020-10-28 23:35:18,,,,jokowi,6425.0
508,2354,1349378125897945091,https://twitter.com/Budiman278/statuses/1349378125897945091,https://twitter.com/Budiman278/statuses/1349378125897945091,Budiman278,"RT @Syahrudin_Alam: Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6y…","Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/DsHu6yV0UV",2021-01-13 10:29:50,"<a href=""http://twitter.com/download/android"" rel=",0,2,in,,retweet,,0,0,Syahrudin_Alam,1236973050039398400,1349348634060460036,1301720501778149376,https://pbs.twimg.com/profile_images/1319826408789536768/bg34mW1M_normal.jpg,2718,1194,977,2020-09-03 23:16:26,manjada wajadda,,,jokowi,7032.0
509,2313,1349348750221664260,https://twitter.com/Fentika_95/statuses/1349348750221664260,https://twitter.com/Fentika_95/statuses/1349348750221664260,Fentika_95,"Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/UxDMPq1PE3","Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/UxDMPq1PE3",2021-01-13 08:33:06,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1235492809517359104,https://pbs.twimg.com/profile_images/1287438258964553733/EqiK1bTQ_normal.jpg,2854,1363,1245,2020-03-05 04:10:48,See u again 💕,,,jokowi,0
510,2312,1349348869755162629,https://twitter.com/MeilaSandi/statuses/1349348869755162629,https://twitter.com/MeilaSandi/statuses/1349348869755162629,MeilaSandi,"Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/mobcId5Dou","Bener tu yang dibilang pak @jokowi begitu pentingnya vaksinasi 👇

Membantu proses pemulihan ekonomi https://t.co/mobcId5Dou",2021-01-13 08:33:34,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1304369016035655680,https://pbs.twimg.com/profile_images/1304384502651785217/lMbgWxQt_normal.jpg,1291,322,316,2020-09-11 06:39:56,tidak ada masalah yg tidak dapat diselesaikan,,,jokowi,0
511,2492,1349554365548249094,https://twitter.com/AprilLagiAza/statuses/1349554365548249094,https://twitter.com/AprilLagiAza/statuses/1349554365548249094,AprilLagiAza,"Presiden @jokowi mengatakan melalui Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus corona, memberi perlindungan jg kesehatan &amp; membantu proses pemulihan ekonomi.
Yuk kita dukung program Vaksinasi Nasional🤗 https://t.co/HScPuGgkDn","Presiden @jokowi mengatakan melalui Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus corona, memberi perlindungan jg kesehatan &amp; membantu proses pemulihan ekonomi.
Yuk kita dukung program Vaksinasi Nasional🤗 https://t.co/HScPuGgkDn",2021-01-13 22:10:08,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1187564666496487424,https://pbs.twimg.com/profile_images/1349379835068514306/NLBZ0NlM_normal.jpg,15480,2032,1632,2019-10-24 23:01:06,"Akun ke-2, Akun suka2 😆
Pakde Jokowi & Pak BTP Selalu DiHati♥️♥️♥️ NO DM ♥️♥️♥️ INDONESIA ♥️♥️♥️",Indonesia Tercinta,,jokowi,0
512,2504,1349558366541017090,https://twitter.com/VanessaNotAngel/statuses/1349558366541017090,https://twitter.com/VanessaNotAngel/statuses/1349558366541017090,VanessaNotAngel,RT @AprilLagiAza: Presiden @jokowi mengatakan melalui Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus cor…,"Presiden @jokowi mengatakan melalui Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus corona, memberi perlindungan jg kesehatan &amp; membantu proses pemulihan ekonomi.
Yuk kita dukung program Vaksinasi Nasional🤗 https://t.co/HScPuGgkDn",2021-01-13 22:26:02,"<a href=""http://twitter.com/download/android"" rel=",0,1,in,,retweet,,0,0,AprilLagiAza,1187564666496487424,1349554365548249094,2354264383,https://pbs.twimg.com/profile_images/442788403759677440/2cDYE19h_normal.jpeg,206,109,107,2014-02-21 00:00:14,,,,jokowi,954.0
513,2513,1349561974506487809,https://twitter.com/MataIndonesia8/statuses/1349561974506487809,https://twitter.com/MataIndonesia8/statuses/1349561974506487809,MataIndonesia8,"Sri M. harap sistem pertahanan keamanan jd pendukung pemulihan &amp;stabilitas ekonomi +62
Terlbh
anggaran Kemenhan meningkat tiap thn

.
Anggaran FANTASTIS, jabatan KRUSIAL
tp
slalu ""Menghilang""

Ya, wajar aja disentil

Blm lg
anak buah doyan ""serang"" @jokowi

Ah ..ntah lah mak ros! https://t.co/1IaXpsMX0K","Sri M. harap sistem pertahanan keamanan jd pendukung pemulihan &amp;stabilitas ekonomi +62
Terlbh
anggaran Kemenhan meningkat tiap thn

.
Anggaran FANTASTIS, jabatan KRUSIAL
tp
slalu ""Menghilang""

Ya, wajar aja disentil

Blm lg
anak buah doyan ""serang"" @jokowi

Ah ..ntah lah mak ros! https://t.co/1IaXpsMX0K",2021-01-13 22:40:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow",2,0,in,,original,,0,0,,0,0,1269112514815553536,https://pbs.twimg.com/profile_images/1301769513097076737/luEuIIuL_normal.jpg,904,8568,8181,2020-06-05 23:43:19,Jangan Menangis,,,jokowi,0
514,2521,1349565733554987010,https://twitter.com/sandra_hut/statuses/1349565733554987010,https://twitter.com/sandra_hut/statuses/1349565733554987010,sandra_hut,"Vaksinasi sangat penting kita lakukan utk mencegah penyebaran kopit19, vaksin akan melindungi diri, keluarga, org disekitar kita dari virus. Prokes terus ditaati shg membantu percepatan pemulihan ekonomi
@jokowi  Lawan Pandemi

#VaksinasiDimulai 
#JokowiDiVaksin https://t.co/JIYuWspw8o","Vaksinasi sangat penting kita lakukan utk mencegah penyebaran kopit19, vaksin akan melindungi diri, keluarga, org disekitar kita dari virus. Prokes terus ditaati shg membantu percepatan pemulihan ekonomi
@jokowi  Lawan Pandemi

#VaksinasiDimulai 
#JokowiDiVaksin https://t.co/JIYuWspw8o",2021-01-13 22:55:19,"<a href=""http://twitter.com/download/android"" rel=",2,2,in,,original,,0,0,,0,0,1143026541275672577,https://pbs.twimg.com/profile_images/1253199177347002368/EZKcZfQi_normal.jpg,3364,2219,1976,2019-06-24 01:22:18,"life must going on
#netizenFor Negeri
#laskarberbagikasih.
#budayanusantara.",,,jokowi,0
515,2663,1349608146583519232,https://twitter.com/MinakMegaow/statuses/1349608146583519232,https://twitter.com/MinakMegaow/statuses/1349608146583519232,MinakMegaow,"@jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupakan bagian dari upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19. 
https://t.co/tfDjmqDIS6 https://t.co/8WQW1Xu1NL","@jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupakan bagian dari upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19. 
https://t.co/tfDjmqDIS6 https://t.co/8WQW1Xu1NL",2021-01-14 01:43:51,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,1248649484575182848,https://pbs.twimg.com/profile_images/1322583089780944897/ssyAgRYA_normal.jpg,15982,1949,1641,2020-04-10 12:30:24,"#BapaknyaAnakanak INDONESIA BANGET 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 #sayapercayaJokowi #LaskarBerbagiKasih #SayapGaruda #CilikTapiNylekit #WarkopNKRI
#bakuljajanan","Lampung, Indonesia",,jokowi,0
516,2866,1349722867919847426,https://twitter.com/_Vaniaokta/statuses/1349722867919847426,https://twitter.com/_Vaniaokta/statuses/1349722867919847426,_Vaniaokta,"RT @MinakMegaow: @jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupak…","@jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupakan bagian dari upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19. 
https://t.co/tfDjmqDIS6 https://t.co/8WQW1Xu1NL",2021-01-14 09:19:43,"<a href=""http://twitter.com/download/android"" rel=",0,1,in,,retweet,,0,0,MinakMegaow,1248649484575182848,1349608146583519232,1304363265812647936,https://pbs.twimg.com/profile_images/1325693594536046593/uIcUkwRi_normal.jpg,1389,323,289,2020-09-11 06:18:13,🇮🇩,,,jokowi,27352.0
517,2887,1349738660837511169,https://twitter.com/Nandice4/statuses/1349738660837511169,https://twitter.com/Nandice4/statuses/1349738660837511169,Nandice4,"RT @MinakMegaow: @jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupak…","@jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupakan bagian dari upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19. 
https://t.co/tfDjmqDIS6 https://t.co/8WQW1Xu1NL",2021-01-14 10:22:28,"<a href=""http://twitter.com/download/android"" rel=",0,2,in,,retweet,,0,0,MinakMegaow,1248649484575182848,1349608146583519232,1321656759954538496,https://pbs.twimg.com/profile_images/1321657178726395904/3NJhapfK_normal.jpg,6170,28,12,2020-10-28 23:35:18,,,,jokowi,31117.0
518,3245,1350088555427577860,https://twitter.com/toalky/statuses/1350088555427577860,https://twitter.com/toalky/statuses/1350088555427577860,toalky,"RT @MinakMegaow: @jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupak…","@jokowi Gas Pol Ekonomi

Dalam penanganan pasar rakyat ini, Kementerian PUPR memberikan atensi percepatan. Hal ini merupakan bagian dari upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19. 
https://t.co/tfDjmqDIS6 https://t.co/8WQW1Xu1NL",2021-01-15 09:32:49,Twitter for Android,0,3,in,,retweet,,0,0,MinakMegaow,1248649484575182848,1349608146583519232,538464551,https://pbs.twimg.com/profile_images/1347356338301505536/lAjrVuJY_normal.jpg,20113,268,3604,2012-03-27 16:37:49,,,,jokowi,114538.0
519,2671,1349611424859885568,https://twitter.com/SastroGedek/statuses/1349611424859885568,https://twitter.com/SastroGedek/statuses/1349611424859885568,SastroGedek,"https://t.co/1fF9uIJQfY
Revitalisasi  pasar rakyat, didasari peran penting pasar dalam mendukung perekonomian rakyat.sebagai upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19,
@jokowi https://t.co/oi0thgQsnl","https://t.co/1fF9uIJQfY
Revitalisasi  pasar rakyat, didasari peran penting pasar dalam mendukung perekonomian rakyat.sebagai upaya pemulihan ekonomi nasional di tengah masa pendemi Covid-19,
@jokowi https://t.co/oi0thgQsnl",2021-01-14 01:56:52,"<a href=""http://twitter.com/download/android"" rel=",1,0,in,,original,,0,0,,0,0,1303991515430043649,https://pbs.twimg.com/profile_images/1335996613878185985/K_clinh4_normal.jpg,4501,1651,1233,2020-09-10 05:39:52,"pro NKRI pokoke @jokowi
#CilikTapiNylekit
tak menolak untuk mutual #LaskarBerbagiKasih",,,jokowi,0
520,2668,1349613076572590080,https://twitter.com/ColinRohankw/statuses/1349613076572590080,https://twitter.com/ColinRohankw/statuses/1349613076572590080,ColinRohankw,"Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus corona, memberi perlindungan jg kesehatan &amp; membantu proses pemulihan ekonomi ujar Presiden @jokowi.
Yuk dukung Vaksinasi Nasional🤗 https://t.co/4oNYrddwHl","Vaksinasi Covid-19 penting untuk kita lakukan agar memutus rantai penularan virus corona, memberi perlindungan jg kesehatan &amp; membantu proses pemulihan ekonomi ujar Presiden @jokowi.
Yuk dukung Vaksinasi Nasional🤗 https://t.co/4oNYrddwHl",2021-01-14 02:03:26,"<a href=""http://twitter.com/download/android"" rel=",0,0,in,,original,,0,0,,0,0,2349418891,https://pbs.twimg.com/profile_images/1346838048227540994/jp5YR9E2_normal.jpg,418,51,137,2014-02-17 21:34:20,bersemi 😊,Republic of Belarus,,jokowi,0
